step,reward
0,50.0
1,45.0
2,49.0
3,51.0
4,55.0
5,52.0
6,46.0
7,56.0
8,49.0
9,53.0
10,51.0
11,51.0
12,56.0
13,42.0
14,47.0
15,49.0
16,44.0
17,46.0
18,51.0
19,56.0
20,56.0
21,58.0
22,57.0
23,58.0
24,57.0
25,56.0
26,57.0
27,59.0
28,59.0
29,59.0
30,58.0
31,56.0
32,56.0
33,52.0
34,46.0
35,49.0
36,51.0
37,56.0
38,58.0
39,58.0
40,47.0
41,52.0
42,60.0
43,56.0
44,56.0
45,56.0
46,56.0
47,56.0
48,56.0
49,57.0
50,57.0
51,56.0
52,60.0
53,56.0
54,56.0
55,57.0
56,56.0
57,60.0
58,56.0
59,56.0
60,57.0
61,55.0
62,56.0
63,56.0
64,57.0
65,56.0
66,57.0
67,56.0
68,56.0
69,61.0
70,57.0
71,60.0
72,59.0
73,59.0
74,55.0
75,56.0
76,60.0
77,56.0
78,57.0
79,56.0
80,57.0
81,55.0
82,56.0
83,60.0
84,57.0
85,55.0
86,55.0
87,57.0
88,54.0
89,55.0
90,57.0
91,57.0
92,57.0
93,57.0
94,56.0
95,56.0
96,56.0
97,56.0
98,56.0
99,56.0
100,57.0
101,60.0
102,56.0
103,57.0
104,57.0
105,57.0
106,60.0
107,55.0
108,56.0
109,56.0
110,56.0
111,56.0
112,56.0
113,56.0
114,56.0
115,61.0
116,58.0
117,61.0
118,57.0
119,57.0
120,56.0
121,60.0
122,55.0
123,57.0
124,57.0
125,57.0
126,56.0
127,58.0
128,58.0
129,58.0
130,58.0
131,50.0
132,56.0
133,47.0
134,46.0
135,51.0
136,49.0
137,51.0
138,43.0
139,44.0
140,50.0
141,51.0
142,47.0
143,48.0
144,42.0
145,47.0
146,47.0
147,56.0
148,51.0
149,52.0
150,56.0
151,57.0
152,59.0
153,57.0
154,52.0
155,56.0
156,53.0
157,56.0
158,57.0
159,58.0
160,59.0
161,54.0
162,58.0
163,53.0
164,53.0
165,51.0
166,54.0
167,59.0
168,41.0
169,47.0
170,53.0
171,50.0
172,55.0
173,51.0
174,53.0
175,56.0
176,57.0
177,52.0
178,51.0
179,48.0
180,53.0
181,51.0
182,51.0
183,51.0
184,51.0
185,58.0
186,45.0
187,54.0
188,52.0
189,56.0
190,56.0
191,58.0
192,53.0
193,56.0
194,57.0
195,57.0
196,57.0
197,57.0
198,57.0
199,56.0
200,56.0
201,57.0
202,56.0
203,56.0
204,60.0
205,55.0
206,56.0
207,60.0
208,55.0
209,56.0
210,59.0
211,55.0
212,55.0
213,57.0
214,57.0
215,56.0
216,56.0
217,57.0
218,55.0
219,56.0
220,59.0
221,55.0
222,56.0
223,56.0
224,57.0
225,56.0
226,56.0
227,56.0
228,57.0
229,56.0
230,56.0
231,56.0
232,56.0
233,57.0
234,57.0
235,60.0
236,56.0
237,61.0
238,62.0
239,61.0
240,61.0
241,61.0
242,56.0
243,61.0
244,61.0
245,57.0
246,57.0
247,56.0
248,61.0
249,65.0
250,57.0
251,60.0
252,64.0
253,56.0
254,57.0
255,60.0
