step,reward
0,35.0
1,21.0
2,38.0
3,36.0
4,46.0
5,48.0
6,48.0
7,55.0
8,49.0
9,53.0
10,53.0
11,50.0
12,50.0
13,47.0
14,48.0
15,48.0
16,40.0
17,43.0
18,50.0
19,60.0
20,60.0
21,60.0
22,60.0
23,60.0
24,60.0
25,55.0
26,50.0
27,58.0
28,60.0
29,60.0
30,60.0
31,60.0
32,60.0
33,60.0
34,60.0
35,60.0
36,50.0
37,56.0
38,60.0
39,55.0
40,55.0
41,44.0
42,43.0
43,45.0
44,41.0
45,46.0
46,35.0
47,47.0
48,34.0
49,44.0
50,53.0
51,50.0
52,48.0
53,48.0
54,40.0
55,41.0
56,39.0
57,51.0
58,54.0
59,48.0
60,48.0
61,51.0
62,50.0
63,52.0
64,55.0
65,48.0
66,53.0
67,48.0
68,58.0
69,60.0
70,60.0
71,55.0
72,55.0
73,45.0
74,56.0
75,55.0
76,60.0
77,45.0
78,53.0
79,49.0
80,56.0
81,60.0
82,55.0
83,50.0
84,54.0
85,60.0
86,55.0
87,59.0
88,55.0
89,53.0
90,48.0
91,56.0
92,50.0
93,48.0
94,49.0
95,47.0
96,53.0
97,55.0
98,54.0
99,49.0
100,53.0
101,55.0
102,50.0
103,53.0
104,55.0
105,55.0
106,59.0
107,55.0
108,60.0
109,50.0
110,58.0
111,60.0
112,55.0
113,59.0
114,60.0
115,60.0
116,60.0
117,55.0
118,60.0
119,60.0
120,60.0
121,60.0
122,45.0
123,43.0
124,42.0
125,46.0
126,42.0
127,29.0
128,43.0
129,39.0
130,25.0
131,37.0
132,46.0
133,53.0
134,50.0
135,44.0
136,44.0
137,55.0
138,60.0
139,60.0
140,60.0
141,60.0
142,60.0
143,60.0
144,60.0
145,60.0
146,60.0
147,60.0
148,60.0
149,60.0
150,60.0
151,60.0
152,60.0
153,60.0
154,60.0
155,60.0
156,55.0
157,60.0
158,60.0
159,60.0
160,60.0
161,60.0
162,60.0
163,45.0
164,52.0
165,50.0
166,43.0
167,43.0
168,48.0
169,42.0
170,46.0
171,40.0
172,46.0
173,47.0
174,43.0
175,50.0
176,38.0
177,39.0
178,38.0
179,46.0
180,37.0
181,41.0
182,47.0
183,40.0
184,49.0
185,55.0
186,44.0
187,56.0
188,60.0
189,60.0
190,55.0
191,60.0
192,60.0
193,60.0
194,60.0
195,60.0
196,60.0
197,60.0
198,60.0
199,60.0
200,60.0
201,60.0
202,60.0
203,60.0
204,60.0
205,60.0
206,60.0
207,60.0
208,60.0
209,60.0
210,60.0
211,60.0
212,60.0
213,60.0
214,60.0
215,60.0
216,60.0
217,60.0
218,60.0
219,60.0
220,60.0
221,55.0
222,55.0
223,59.0
224,60.0
225,60.0
226,60.0
227,60.0
228,60.0
229,60.0
230,60.0
231,60.0
232,55.0
233,58.0
234,60.0
235,55.0
236,60.0
237,55.0
238,55.0
239,45.0
240,56.0
241,60.0
242,55.0
243,57.0
244,60.0
245,60.0
246,55.0
247,55.0
248,60.0
249,60.0
250,60.0
251,60.0
252,60.0
253,60.0
254,60.0
255,60.0
256,60.0
257,60.0
258,60.0
259,60.0
260,60.0
261,60.0
262,60.0
263,60.0
264,60.0
265,60.0
266,60.0
267,50.0
268,56.0
269,60.0
